"gear_links_name","gear_links_url","gear_links_card_name","gear_links_card_text","gear_links_keywords","gear_links_crafting_reqs_name","gear_links_crafting_reqs_url","gear_links_categories_name","gear_links_categories_url","gear_links_special_rules","gear_links_speed","gear_links_accuracy","gear_links_strength"
"","","","","","","","Gear with Up Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Up_Any_Affinities","","","",""
"","","","","","","","Gear with Left Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Left_Any_Affinities","","","",""
"","","","","","","","Gear with Down Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Down_Any_Affinities","","","",""
"","","","","","","","Gear with Right Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Right_Any_Affinities","","","",""
"","","","","","","","Core Game Gear","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Gear","","","",""
"Bird Bread","https://kingdomdeath.fandom.com/wiki/Bird_Bread","Bird Bread","Consume: Once per showdown, add 1 to all hit locations. Gain priority target token. Roll 1d10. On a 1, reduce your survival to 0.","item, consumable, soluble","Pustules","https://kingdomdeath.fandom.com/wiki/Pustules","","","","","",""
"Bird Bread","https://kingdomdeath.fandom.com/wiki/Bird_Bread","Bird Bread","Consume: Once per showdown, add 1 to all hit locations. Gain priority target token. Roll 1d10. On a 1, reduce your survival to 0.","item, consumable, soluble","Hide","https://kingdomdeath.fandom.com/wiki/Hide","","","","","",""
"","","","","","","","Items","https://kingdomdeath.fandom.com/wiki/Category:Items","","","",""
"","","","","","","","Consumables","https://kingdomdeath.fandom.com/wiki/Category:Consumables","","","",""
"","","","","","","","Soluble Gear","https://kingdomdeath.fandom.com/wiki/Category:Soluble_Gear","","","",""
"","","","","","","","Uses for Pustules","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Pustules","","","",""
"","","","","","","","Cards","https://kingdomdeath.fandom.com/wiki/Category:Cards","","","",""
"","","","","","","","Plumery Gear","https://kingdomdeath.fandom.com/wiki/Category:Plumery_Gear","","","",""
"","","","","","","","Core Game Consumables","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Consumables","","","",""
"","","","","","","","Consumable Gear","https://kingdomdeath.fandom.com/wiki/Category:Consumable_Gear","","","",""
"","","","","","","","Core Game Cards","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Cards","","","",""
"","","","","","","","Core Game Gear","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Gear","","","",""
"Bloom Sphere","https://kingdomdeath.fandom.com/wiki/Bloom_Sphere","Bloom Sphere","Affinity Bonus: When you are picked as a target, roll 1d10. On a 6+, the monster must pick a new target if possible1.","item, stinky, other","Small Hand Parasites","https://kingdomdeath.fandom.com/wiki/Small_Hand_Parasites","","","Affinity Bonus","","",""
"Bloom Sphere","https://kingdomdeath.fandom.com/wiki/Bloom_Sphere","Bloom Sphere","Affinity Bonus: When you are picked as a target, roll 1d10. On a 6+, the monster must pick a new target if possible1.","item, stinky, other","Bone","https://kingdomdeath.fandom.com/wiki/Bone","","","Affinity Bonus","","",""
"Bloom Sphere","https://kingdomdeath.fandom.com/wiki/Bloom_Sphere","Bloom Sphere","Affinity Bonus: When you are picked as a target, roll 1d10. On a 6+, the monster must pick a new target if possible1.","item, stinky, other","1","http://www.kingdomdeath.com/wp/faq/","","","Affinity Bonus","","",""
"Bloom Sphere","https://kingdomdeath.fandom.com/wiki/Bloom_Sphere","Bloom Sphere","Affinity Bonus: When you are picked as a target, roll 1d10. On a 6+, the monster must pick a new target if possible1.","item, stinky, other","monster controller","https://kingdomdeath.fandom.com/wiki/Monster_Controller","","","Affinity Bonus","","",""
"Bloom Sphere","https://kingdomdeath.fandom.com/wiki/Bloom_Sphere","Bloom Sphere","Affinity Bonus: When you are picked as a target, roll 1d10. On a 6+, the monster must pick a new target if possible1.","item, stinky, other","Pick Target","https://kingdomdeath.fandom.com/wiki/Pick_Target","","","Affinity Bonus","","",""
"Bloom Sphere","https://kingdomdeath.fandom.com/wiki/Bloom_Sphere","Bloom Sphere","Affinity Bonus: When you are picked as a target, roll 1d10. On a 6+, the monster must pick a new target if possible1.","item, stinky, other","AI card","https://kingdomdeath.fandom.com/wiki/AI_Card","","","Affinity Bonus","","",""
"Bloom Sphere","https://kingdomdeath.fandom.com/wiki/Bloom_Sphere","Bloom Sphere","Affinity Bonus: When you are picked as a target, roll 1d10. On a 6+, the monster must pick a new target if possible1.","item, stinky, other","showdown board","https://kingdomdeath.fandom.com/wiki/Showdown_Board","","","Affinity Bonus","","",""
"Bloom Sphere","https://kingdomdeath.fandom.com/wiki/Bloom_Sphere","Bloom Sphere","Affinity Bonus: When you are picked as a target, roll 1d10. On a 6+, the monster must pick a new target if possible1.","item, stinky, other","instinct","https://kingdomdeath.fandom.com/wiki/Instinct","","","Affinity Bonus","","",""
"","","","","","","","Items","https://kingdomdeath.fandom.com/wiki/Category:Items","","","",""
"","","","","","","","Stinky Gear","https://kingdomdeath.fandom.com/wiki/Category:Stinky_Gear","","","",""
"","","","","","","","Other Gear","https://kingdomdeath.fandom.com/wiki/Category:Other_Gear","","","",""
"","","","","","","","Gear with Green Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Green_Affinities","","","",""
"","","","","","","","Gear with Left Green Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Left_Green_Affinities","","","",""
"","","","","","","","Gear with Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Blue_Affinities","","","",""
"","","","","","","","Gear with Right Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Right_Blue_Affinities","","","",""
"","","","","","","","Uses for Small Hand Parasites","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Small_Hand_Parasites","","","",""
"","","","","","","","Cards","https://kingdomdeath.fandom.com/wiki/Category:Cards","","","",""
"","","","","","","","Gear","https://kingdomdeath.fandom.com/wiki/Category:Gear","","","",""
"","","","","","","","Plumery Gear","https://kingdomdeath.fandom.com/wiki/Category:Plumery_Gear","","","",""
"","","","","","","","Gear with Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Any_Affinities","","","",""
"","","","","","","","Gear with Up Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Up_Any_Affinities","","","",""
"","","","","","","","Gear with Left Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Left_Any_Affinities","","","",""
"","","","","","","","Gear with Down Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Down_Any_Affinities","","","",""
"","","","","","","","Gear with Right Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Right_Any_Affinities","","","",""
"","","","","","","","Core Game Gear","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Gear","","","",""
"Crest Crown","https://kingdomdeath.fandom.com/wiki/Crest_Crown","Crest Crown",": If insane, reshuffle the hit location deck.
Affinity Bonus: When you depart, gain +1 insanity and +1 survival for every you have.","item, other","Phoenix Crest","https://kingdomdeath.fandom.com/wiki/Phoenix_Crest","","","Affinity Bonus","","",""
"Crest Crown","https://kingdomdeath.fandom.com/wiki/Crest_Crown","Crest Crown",": If insane, reshuffle the hit location deck.
Affinity Bonus: When you depart, gain +1 insanity and +1 survival for every you have.","item, other","Organ","https://kingdomdeath.fandom.com/wiki/Organ","","","Affinity Bonus","","",""
"","","","","","","","Items","https://kingdomdeath.fandom.com/wiki/Category:Items","","","",""
"","","","","","","","Other Gear","https://kingdomdeath.fandom.com/wiki/Category:Other_Gear","","","",""
"","","","","","","","Gear with Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Blue_Affinities","","","",""
"","","","","","","","Gear with Up Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Up_Blue_Affinities","","","",""
"","","","","","","","Gear with Down Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Down_Blue_Affinities","","","",""
"","","","","","","","Gear with Red Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Red_Affinities","","","",""
"","","","","","","","Gear with Left Red Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Left_Red_Affinities","","","",""
"","","","","","","","Gear with Green Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Green_Affinities","","","",""
"","","","","","","","Gear with Right Green Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Right_Green_Affinities","","","",""
"","","","","","","","Uses for Phoenix Crest","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Phoenix_Crest","","","",""
"","","","","","","","Cards","https://kingdomdeath.fandom.com/wiki/Category:Cards","","","",""
"","","","","","","","Gear","https://kingdomdeath.fandom.com/wiki/Category:Gear","","","",""
"","","","","","","","Plumery Gear","https://kingdomdeath.fandom.com/wiki/Category:Plumery_Gear","","","",""
"","","","","","","","Gear with Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Any_Affinities","","","",""
"","","","","","","","Gear with Up Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Up_Any_Affinities","","","",""
"","","","","","","","Gear with Left Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Left_Any_Affinities","","","",""
"","","","","","","","Gear with Down Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Down_Any_Affinities","","","",""
"","","","","","","","Gear with Right Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Right_Any_Affinities","","","",""
"","","","","","","","Core Game Gear","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Gear","","","",""
"Feather Mantle","https://kingdomdeath.fandom.com/wiki/Feather_Mantle","Feather Mantle","When you suffer knockback, you may ignore collision with other survivors and reduce the movement by up to 3 spaces.","item, flammable","Tail Feathers","https://kingdomdeath.fandom.com/wiki/Tail_Feathers","","","","","",""
"Feather Mantle","https://kingdomdeath.fandom.com/wiki/Feather_Mantle","Feather Mantle","When you suffer knockback, you may ignore collision with other survivors and reduce the movement by up to 3 spaces.","item, flammable","Scrap","https://kingdomdeath.fandom.com/wiki/Scrap","","","","","",""
"","","","","","","","Items","https://kingdomdeath.fandom.com/wiki/Category:Items","","","",""
"","","","","","","","Flammable Gear","https://kingdomdeath.fandom.com/wiki/Category:Flammable_Gear","","","",""
"","","","","","","","When you suffer knockback","https://kingdomdeath.fandom.com/wiki/Category:When_you_suffer_knockback","","","",""
"","","","","","","","Gear with Green Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Green_Affinities","","","",""
"","","","","","","","Gear with Right Green Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Right_Green_Affinities","","","",""
"","","","","","","","Gear with Red Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Red_Affinities","","","",""
"","","","","","","","Gear with Down Red Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Down_Red_Affinities","","","",""
"","","","","","","","Gear with Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Blue_Affinities","","","",""
"","","","","","","","Gear with Left Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Left_Blue_Affinities","","","",""
"","","","","","","","Uses for Tail Feathers","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Tail_Feathers","","","",""
"","","","","","","","Gear","https://kingdomdeath.fandom.com/wiki/Category:Gear","","","",""
"","","","","","","","Cards","https://kingdomdeath.fandom.com/wiki/Category:Cards","","","",""
"","","","","","","","Plumery Gear","https://kingdomdeath.fandom.com/wiki/Category:Plumery_Gear","","","",""
"","","","","","","","Gear with Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Any_Affinities","","","",""
"","","","","","","","Gear with Up Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Up_Any_Affinities","","","",""
"","","","","","","","Gear with Left Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Left_Any_Affinities","","","",""
"","","","","","","","Gear with Down Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Down_Any_Affinities","","","",""
"","","","","","","","Gear with Right Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Right_Any_Affinities","","","",""
"","","","","","","","Core Game Gear","https://kingdomdeath.fandom.com/wiki/Category:Core_Game_Gear","","","",""
"Feather Shield","https://kingdomdeath.fandom.com/wiki/Feather_Shield","Feather Shield","Block 1
Affinity Bonus: Reduce any suffered brain damage by 1 to a minimum of 1.","weapon, melee, shield, flammable","Small Feathers","https://kingdomdeath.fandom.com/wiki/Small_Feathers","","","Block 1, Affinity Bonus","3","7+","0"
"Feather Shield","https://kingdomdeath.fandom.com/wiki/Feather_Shield","Feather Shield","Block 1
Affinity Bonus: Reduce any suffered brain damage by 1 to a minimum of 1.","weapon, melee, shield, flammable","Muculent Droppings","https://kingdomdeath.fandom.com/wiki/Muculent_Droppings","","","Block 1, Affinity Bonus","3","7+","0"
"","","","","","","","Melee Weapons","https://kingdomdeath.fandom.com/wiki/Category:Melee_Weapons","","","",""
"","","","","","","","Shields","https://kingdomdeath.fandom.com/wiki/Category:Shields","","","",""
"","","","","","","","Flammable Gear","https://kingdomdeath.fandom.com/wiki/Category:Flammable_Gear","","","",""
"","","","","","","","Gear with Block","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Block","","","",""
"","","","","","","","Gear with Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Blue_Affinities","","","",""
"","","","","","","","Gear with Up Blue Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Up_Blue_Affinities","","","",""
"","","","","","","","Uses for Small Feathers","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Small_Feathers","","","",""
"","","","","","","","Uses for Muculent Droppings","https://kingdomdeath.fandom.com/wiki/Category:Uses_for_Muculent_Droppings","","","",""
"","","","","","","","Gear","https://kingdomdeath.fandom.com/wiki/Category:Gear","","","",""
"","","","","","","","Cards","https://kingdomdeath.fandom.com/wiki/Category:Cards","","","",""
"","","","","","","","Plumery Gear","https://kingdomdeath.fandom.com/wiki/Category:Plumery_Gear","","","",""
"","","","","","","","Gear with Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Any_Affinities","","","",""
"","","","","","","","Gear with Up Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Up_Any_Affinities","","","",""
"","","","","","","","Gear with Left Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Left_Any_Affinities","","","",""
"","","","","","","","Gear with Down Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Down_Any_Affinities","","","",""
"","","","","","","","Gear with Right Any Affinities","https://kingdomdeath.fandom.com/wiki/Category:Gear_with_Right_Any_Affinities","","","",""
